"      0090",916.05
"      0134",1336.49
"      0196",1289.32
"      0203",859.5
"      1294",916.05
"      1453",916.05
"      1621",2122.66
"      1680",1713.85
"      1687",1383.66
"      1705",2358.52
"      1737",863.6999999999999
"      1783",1713.85
"      1824",871.71
"      1917",2122.66
"      1965",1713.85
"      1986",1713.85
"      2045",2122.66
"      2119",1016.99
"      2229",1713.85
"      2260",916.05
"      2272",1383.66
"      2293",2358.52
"      2363",1713.85
"      2404",1713.85
"      2451",1713.85
"      2549",863.6999999999999
"      2557",2122.66
"      2564",1713.85
"      2585",1383.66
"      2615",2122.66
"      2662",1383.66
"      2670",1713.85
"      2682",1713.85
"      2688",2122.66
"      2696",1713.85
"      2703",2122.66
"      2737",1713.85
"      2763",2122.66
"      2764",2122.66
"      2771",1383.66
"      2802",1383.66
"      2805",1713.85
"      2902",1383.66
"      2917",1713.85
"      2996",1383.66
"      3002",1383.66
"      3009",1383.66
"      3010",1713.85
"      3066",1635.24
"      3128",863.6999999999999
"      3140",1336.49
"      3186",1635.24
"      3246",1635.24
"      3303",1635.24
"      3323",1635.24
"      3330",1478.0
"      3348",1635.24
"      3376",871.71
"      3382",871.71
"      3386",863.6999999999999
"      3420",871.71
"      3424",1336.49
"      3447",871.71
"      3463",871.71
"      3509",1336.49
"      3519",2122.66
"      3526",1336.49
"      3528",871.71
"      3558",1886.81
"      3590",871.71
"      3643",972.49
"      3654",1336.49
"      3665",2122.66
"      3674",1635.24
"      3692",871.71
"      3709",1289.32
"      3723",1289.32
"      3735",1478.0
"      3739",1289.32
"      3742",2122.66
"      3747",1556.62
"      3757",1556.62
"      3772",1556.62
"      3792",1556.62
"      3806",1556.62
"      3807",1289.32
"      3824",2358.52
"      3833",871.71
"      3839",871.71
"      3840",871.71
"      3842",1194.98
"      3845",858.81
"      3846",1430.83
"      3849",1289.32
"      3956",1556.62
"      3959",858.81
"      3993",858.81
"      4001",1556.62
"      4014",1289.32
"      4044",2044.05
"      4063",1289.32
"      4073",1289.32
"      4092",1556.62
"      4094",859.5
"      4102",1289.32
"      4104",3223.31
"      4117",858.81
"      4126",1556.62
"      4164",858.81
"      4172",1635.24
"      4196",1556.62
"      4207",1556.62
"      4218",1289.32
"      4247",1556.62
"      4266",1289.32
"      4268",1289.32
"      4276",1556.62
"      4291",1289.32
"      4305",1289.32
"      4309",2044.05
"      4314",2044.05
"      4340",2044.05
"      4399",858.81
"      4417",1289.32
"      4418",2044.05
"      4425",1556.62
"      4428",858.81
"      4433",2279.9
"      4435",1289.32
"      4444",1289.32
"      4500",2279.9
"      4511",1289.32
"      4512",1289.32
"      4513",1289.32
"      4528",1289.32
"      4529",1289.32
"      4545",846.08
"      4546",953.31
"      4549",846.08
"      4551",1289.32
"      4556",1147.81
"      4564",858.81
"      4581",1965.43
"      4582",1242.15
"      4598",855.3000000000001
"      4599",1242.15
"      4605",1242.15
"      4607",2201.28
"      4624",1886.81
"      4701",2279.9
"      4703",1242.15
"      4710",1478.0
"      4719",1242.15
"      4721",1242.15
"      4726",1383.66
"      4731",1242.15
"      4739",1242.15
"      4740",1242.15
"      4741",1478.0
"      4742",1965.43
"      4743",1242.15
"      4746",1242.15
"      4750",1965.43
"      4755",1242.15
"      4764",846.08
"      4766",846.08
"      4767",1965.43
"      4768",1478.0
"      4769",1965.43
"      4771",1242.15
"      4776",846.08
"      4778",1383.66
"      4779",889.16
"      4780",1242.15
"      4785",1242.15
"      4789",1242.15
"      4794",1336.49
"      4807",1242.15
"      4815",1242.15
"      4817",1242.15
"      4823",846.08
"      4843",1478.0
"      4844",846.08
"      4845",1478.0
"      4846",1242.15
"      4850",1242.15
"      4860",846.08
"      4864",846.08
"      4866",846.08
"      4868",1242.15
"      4869",846.08
"      4872",1965.43
"      4878",1242.15
"      4879",846.08
"      4880",2201.28
"      4881",846.08
"      4883",1965.43
"      4886",1242.15
"      4889",1242.15
"      4893",1635.24
"      4897",1965.43
"      4908",1242.15
"      4910",1242.15
"      4914",846.08
"      4916",1242.15
"      4918",1242.15
"      4919",1478.0
"      5033",1242.15
"      5034",1242.15
"      5035",1242.15
"      5041",1242.15
"      5042",1242.15
"      5045",1242.15
"      5051",1383.66
"      5053",1886.81
"      5056",833.66
"      5057",833.66
"      5059",1242.15
"      5061",1242.15
"      5068",833.66
"      5072",1242.15
"      5074",1478.0
"      5076",1242.15
"      5077",1242.15
"      5081",1242.15
"      5085",1242.15
"      5086",1242.15
"      5090",1242.15
"      5094",1886.81
"      5104",1242.15
"      5105",1242.15
"      5107",1242.15
"      5108",851.1
"      5110",833.66
"      5111",1242.15
"      5114",1383.66
"      5118",1242.15
"      5119",1242.15
"      5120",1383.66
"      5128",833.66
"      5129",876.11
"      5134",1478.0
"      5135",1383.66
"      5137",1242.15
"      5139",1242.15
"      5140",1478.0
"      5144",1242.15
"      5145",3066.07
"      5147",1383.66
"      5148",1242.15
"      5153",833.66
"      5155",1016.99
"      5156",1016.99
"      5159",916.05
"      5172",889.16
"      5173",889.16
"      5176",1289.32
"      5177",1336.49
"      5179",1016.99
"      5180",1016.99
"      5181",1016.99
"      5182",1430.83
"      5183",1383.66
"      5185",2358.52
"      5187",1289.32
"      5189",1336.49
"      5190",1289.32
"      5191",2358.52
"      5192",1713.85
"      5194",959.13
"      5195",1635.24
"      5200",1383.66
"      5201",1289.32
"      5204",1713.85
"      5205",2201.28
"      5206",1430.83
"      5207",1289.32
"      5208",1336.49
"      5209",1336.49
"      5210",1336.49
"      5211",1383.66
"      5212",2358.52
"      5214",1336.49
"      5215",1713.85
"      5220",1713.85
"      5222",2122.66
"      5223",1016.99
"      5224",2358.52
"      5226",1556.62
"      5227",1242.15
"      5230",2358.52
"      5231",1336.49
"      5235",1713.85
"      5237",1383.66
"      5238",1242.15
"      5239",833.66
"      5241",851.1
"      5245",1242.15
"      5247",3066.07
"      5248",1242.15
"      5249",833.66
"      5250",1886.81
"      5257",1886.81
"      5260",1886.81
"      5261",1242.15
"      5264",1242.15
"      5265",1886.81
"      5266",833.66
"      5267",1242.15
"      5268",1242.15
"      5269",1383.66
"      5270",1242.15
"      5272",1242.15
"      5275",1383.66
"      5279",1478.0
"      5280",1886.81
"      5281",1886.81
"      5283",1242.15
"      5285",1242.15
"      5286",833.66
"      5287",1383.66
"      5288",1242.15
"      5289",1242.15
"      5290",1242.15
"      5291",1242.15
"      5292",1478.0
"      5295",833.66
"      5297",1242.15
"      5302",833.66
"      5303",1242.15
"      5304",1242.15
"      5305",1242.15
"      5306",1242.15
"      5311",1242.15
"      5312",1242.15
"      5314",1478.0
"      5315",1242.15
"      5316",1242.15
"      5319",1242.15
"      5321",833.66
"      5325",1478.0
"      5327",1242.15
"      5331",1478.0
"      5333",833.66
"      5334",1242.15
"      5335",833.66
"      5339",1383.66
"      5343",1242.15
"      5345",1886.81
"      5346",1242.15
"      5347",1478.0
"      5351",1478.0
"      5352",1242.15
"      5355",1242.15
"      5357",833.66
"      5359",1242.15
"      5361",1242.15
"      5364",876.11
"      5366",1886.81
"      5369",1242.15
"      5371",1478.0
"      5372",1242.15
"      5375",1242.15
"      5380",1242.15
"      5386",1242.15
"      5388",1478.0
"      5390",1242.15
"      5391",1242.15
"      5394",1242.15
"      5395",1242.15
"      5396",1886.81
"      5397",1242.15
"      5399",1886.81
"      5403",1886.81
"      5405",1383.66
"      5407",833.66
"      5408",833.66
"      5410",1242.15
"      5411",1242.15
"      5412",2122.66
"      5414",1242.15
"      5416",1478.0
"      5417",1242.15
"      5418",1242.15
"      5419",1383.66
"      5420",876.11
"      5421",1478.0
"      5422",1242.15
"      5423",1242.15
"      5424",1242.15
"      5425",1242.15
"      5427",833.66
"      5428",833.66
"      5429",1242.15
"      5431",1242.15
"      5432",833.66
"      5434",1242.15
"      5444",1242.15
"      5448",1478.0
"      5458",833.66
"      5459",833.66
"      5469",1242.15
"      5470",1242.15
"      5471",1478.0
"      5472",1242.15
"      5473",1886.81
"      5474",1242.15
"      5476",1242.15
"      5477",1242.15
"      5478",1242.15
"      5483",1242.15
"      5484",833.66
"      5486",1242.15
"      5488",1478.0
"      5494",833.66
"      5495",833.66
"      5496",1242.15
"      5497",1242.15
"      5500",1635.24
"      5501",1242.15
"      5503",1242.15
"      5514",1383.66
"      5515",1242.15
"      5516",833.66
"      5517",1242.15
"      5519",833.66
"      5520",1242.15
"      5521",1242.15
"      5522",1478.0
"      5526",1242.15
"      5528",833.66
"      5529",1242.15
"      5531",1886.81
"      5536",1478.0
"      5537",1478.0
"      5538",833.66
"      5541",1242.15
"      5542",833.66
"      5549",1242.15
"      5550",1242.15
"      5554",1242.15
"      5556",1242.15
"      5559",833.66
"      5560",1242.15
"      5564",833.66
"      5567",1242.15
"      5568",1383.66
"      5570",1053.47
"      5571",1242.15
"      5578",1242.15
"      5580",833.66
"      5582",876.11
"      5586",833.66
"      5590",1886.81
"      5591",1242.15
"      5592",1886.81
"      5593",1478.0
"      5594",876.11
"      5596",833.66
"      5599",1886.81
"      5602",1242.15
"      5603",1886.81
"      5605",1478.0
"      5606",1478.0
"      5608",1242.15
"      5609",833.66
"      5610",1242.15
"      5611",959.13
"      5612",889.16
"      5613",1242.15
"      5615",1329.8
"      5616",1478.0
"      5617",1289.32
"      5619",2672.98
"      5622",1383.66
"      5624",1886.81
"      5625",0.0
"      5628",1053.47
"      5629",1336.49
"      5630",889.16
"      5633",858.81
"      5634",876.11
"      5635",1886.81
"      5636",1556.62
"      5637",1635.24
"      5638",1478.0
"      5639",833.66
"      1380",30.57
"      1452",30.57
"      1698",30.57
"      1765",30.57
"      1855",30.57
"      1858",30.57
"      2225",30.57
"      2299",30.57
"      2327",30.57
"      2384",30.57
"      2394",30.57
"      2416",30.57
"      2427",30.57
"      2537",28.79
"      2543",27.67
"      2599",30.57
"      2618",30.57
"      2646",30.57
"      2672",29.81
"      2712",30.57
"      2788",30.57
"      2826",30.57
"      2832",30.57
"      2841",30.57
"      2866",28.79
"      2898",30.57
"      2977",29.81
"      2993",30.57
"      3012",30.57
"      3044",30.57
"      3045",30.57
"      3063",30.57
"      3113",28.79
"      3125",30.57
"      3135",30.57
"      3179",30.57
"      3232",30.57
"      3263",30.57
"      3276",30.57
"      3292",30.57
"      3293",29.97
"      3296",30.57
"      3305",28.79
"      3349",30.57
"      3378",29.97
"      3390",30.57
"      3391",29.37
"      3392",30.57
"      3398",30.57
"      3412",30.57
"      3422",30.57
"      3423",30.57
"      3442",29.97
"      3456",28.79
"      3462",30.11
"      3474",29.81
"      3486",30.41
"      3493",29.81
"      3502",29.37
"      3504",29.81
"      3507",30.57
"      3513",29.37
"      3515",30.41
"      3520",29.37
"      3546",29.97
"      3553",30.41
"      3649",30.41
"      3658",29.81
"      3678",26.59
"      3686",29.81
"      3687",30.41
"      3701",29.81
"      3712",30.41
"      3717",29.37
"      3725",29.81
"      3748",30.41
"      3752",29.81
"      3753",29.37
"      3770",30.41
"      3788",30.41
"      3789",29.81
"      3799",29.81
"      3808",28.79
"      3817",29.81
"      3821",26.59
"      3827",30.41
"      3829",30.41
"      3834",30.41
"      3951",30.41
"      3955",30.41
"      3988",29.23
"      4003",29.81
"      4006",29.81
"      4018",29.37
"      4021",30.11
"      4022",26.59
"      4023",29.81
"      4024",29.81
"      4028",30.41
"      4030",29.81
"      4045",29.81
"      4051",30.41
"      4058",30.41
"      4060",30.41
"      4066",29.81
"      4068",28.79
"      4075",29.81
"      4084",29.81
"      4101",27.67
"      4106",30.27
"      4112",29.81
"      4113",29.81
"      4116",29.81
"      4133",30.41
"      4141",29.37
"      4148",29.67
"      4170",29.81
"      4171",29.81
"      4173",29.81
"      4186",30.27
"      4187",28.79
"      4189",29.37
"      4201",29.81
"      4202",29.81
"      4220",29.81
"      4224",28.79
"      4232",26.59
"      4240",26.59
"      4241",28.79
"      4274",29.37
"      4275",29.37
"      4277",30.57
"      4278",29.81
"      4285",29.37
"      4302",29.81
"      4303",30.41
"      4308",30.11
"      4337",30.41
"      4339",30.41
"      4341",29.81
"      4344",29.37
"      4345",29.81
"      4346",29.81
"      4347",29.37
"      4348",29.37
"      4352",28.79
"      4358",30.57
"      4359",30.41
"      4363",29.37
"      4366",30.41
"      4369",29.81
"      4371",29.37
"      4372",29.81
"      4377",29.81
"      4378",30.41
"      4379",28.79
"      4381",30.41
"      4382",30.41
"      4387",29.23
"      4394",29.81
"      4397",30.11
"      4400",29.81
"      4401",29.81
"      4402",29.81
"      4403",30.41
"      4414",28.37
"      4424",29.81
"      4439",30.27
"      4443",29.67
"      4447",30.27
"      4473",30.27
"      4474",30.27
"      4475",30.27
"      4498",29.23
"      4502",29.23
"      4506",29.67
"      4539",30.27
"      4542",29.23
"      4543",29.23
"      4547",27.67
"      4550",29.67
"      4552",29.67
"      4557",29.67
"      4562",29.67
"      4565",30.27
"      4566",29.23
"      4567",29.23
"      4568",30.11
"      4569",29.67
"      4570",29.23
"      4571",28.79
"      4579",29.51
"      4587",26.59
"      4589",29.23
"      4590",29.51
"      4591",28.79
"      4601",29.23
"      4610",30.27
"      4611",30.27
"      4612",30.27
"      4745",29.23
"      4781",29.23
"      4783",29.67
"      4784",29.23
"      4787",27.25
"      4800",28.79
"      4819",28.79
"      4833",29.23
"      4834",29.23
"      4840",28.79
"      4853",29.81
"      4854",29.23
"      4855",29.23
"      4856",29.23
"      4857",28.65
"      4870",29.23
"      4898",29.81
"      4899",29.81
"      4901",29.81
"      4902",29.81
"      4909",29.67
"      5000",27.25
"      5015",29.81
"      5037",29.23
"      5047",28.79
"      5066",29.67
"      5067",29.67
"      5082",29.23
"      5083",28.65
"      5084",29.23
"      5087",29.51
"      5088",29.23
"      5089",29.81
"      5099",26.59
"      5100",28.08
"      5101",28.08
"      5121",28.65
"      5123",28.65
"      5131",28.65
"      5158",30.57
"      5160",29.97
"      5162",30.57
"      5163",30.57
"      5164",30.57
"      5166",30.57
"      5168",29.81
"      5170",30.27
"      5171",30.27
"      5232",30.57
"      5243",29.51
"      5293",28.79
"      5294",29.51
"      5296",29.23
"      5298",28.65
"      5299",29.23
"      5308",29.23
"      5309",29.23
"      5317",29.23
"      5326",29.67
"      5337",29.23
"      5350",26.59
"      5360",29.23
"      5373",29.23
"      5374",29.23
"      5378",29.23
"      5381",29.81
"      5382",29.51
"      5383",29.23
"      5384",28.79
"      5387",30.27
"      5392",30.57
"      5404",29.67
"      5406",29.51
"      5430",28.79
"      5445",30.27
"      5447",28.37
"      5466",28.65
"      5468",29.23
"      5479",26.59
"      5482",29.23
"      5491",28.93
"      5527",26.59
"      5530",29.23
"      5534",29.23
"      5539",29.23
"      5540",29.23
"      5558",28.79
"      5565",28.93
"      5574",28.93
"      5575",29.97
"      5581",29.51
"      5595",28.79
"      5597",29.23
"      5600",28.93
"      5604",28.93
"      5618",29.81
"      5620",29.67
"      5621",29.67
"      5623",28.93
"      5626",28.93
"      5627",30.27
"      5631",30.41
"      5632",30.41
